SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SEX_CODE_CD,RACE_CODE_CD,WEAPON_I,DRUG_I,AGE_GROUP,AGE_TO,STOP_ORDER_NO,PAROLEE_I,LATEST_DATE,LATEST_DIST,MAJORITY_DIST,DLST,LATEST_DIST_RES,WEAPONS_ARR_CNT,LATEST_WEAPON_ARR_DATE,NARCOTICS_ARR_CNT,LATEST_NARCOTIC_ARR_DATE,IDOC_RES_CITY,IDOC_RES_STATE_CODE,IDOC_RES_ZIP_CODE,IDOC_CPD_DIST,CPD_ARREST_I,DOMESTIC_ARR_CNT,LATEST_DOMESTIC_ARR_DATE,AGE_CURR,SSL_LAST_PTV_DATE,TRAP_STATUS,RAW_SSL_SCORE,HEAT_SCORE,RAW_HEAT_SCORE,STATUS_I,PRE_RAW_HEAT_SCORE,TRAP_FLAGS,SSL_FLAGS,LATITUDE,LONGITUDE,CENSUS_TRACT,COMMUNITY_AREA,LOCATION,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards
405,20-30,1,2,0,0,0,0.1,0,M,BLK,N,N,20-30,20-30,,,2014,31,,,7,,,,,,,,,N,,,20-30,2016,,0.10937,405,0.10937,Y,10937,,,,,, ,,,,,,
405,less than 20,0,0,1,0,0,0.6,0,M,BLK,N,N,less than 20,less than 20,,,2016,31,3,,31,,,,,,,,,N,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,,,, ,,,,,,
405,less than 20,0,0,5,0,0,0.5,0,M,BLK,N,N,less than 20,less than 20,,,2015,31,,,31,,,,,,,,,N,,,less than 20,,,0.10928,405,0.10928,Y,10928,,,,,, ,,,,,,
405,less than 20,0,0,2,1,4,1.4,1,M,WWH,N,Y,less than 20,less than 20,,,2016,31,,,31,,,1,2015,,,,,N,,,less than 20,,,0.10935,405,0.10935,Y,10935,,,,,, ,,,,,,
405,20-30,1,1,1,1,7,-0.8,0,M,WHI,N,Y,20-30,20-30,,,2015,31,6,,7,,,4,2015,,,,,N,,,20-30,2015,,0.10926,405,0.10926,Y,10926,,,,,, ,,,,,,
405,less than 20,1,1,2,1,0,-0.4,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,7,10,,7,1,2012,1,2012,,,,,Y,,,less than 20,2014,,0.1092,405,0.1092,Y,10920,,,41.76119832,-87.67112813,17031672000,WEST ENGLEWOOD,"(41.761198, -87.671128)",65,22257,23,433,31
405,less than 20,0,0,3,0,0,0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2015,18,18,,18,1,2014,,,,,,,Y,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,41.9074123,-87.64090146,17031080400,NEAR NORTH SIDE,"(41.907412, -87.640901)",37,14926,54,309,46
405,20-30,0,0,0,0,0,-0.3,0,M,BLK,N,N,20-30,20-30,,,2013,19,1,,7,,,,,,,,,Y,,,20-30,,,0.10933,405,0.10933,Y,10933,,,41.94913976,-87.65680349,17031061100,LAKE VIEW,"(41.94914, -87.656803)",57,21186,53,691,25
405,less than 20,0,0,4,1,0,-0.9,1,M,BLK,Y,N,less than 20,less than 20,,,2014,8,8,,8,2,2010,,,,,,,Y,,,20-30,,,0.10922,405,0.10922,Y,10922,,,41.77384536,-87.68109546,17031660700,CHICAGO LAWN,"(41.773845, -87.681095)",64,22257,23,370,2
405,less than 20,0,1,1,0,0,1,0,M,WWH,N,N,less than 20,less than 20,,,2016,9,9,,9,,,,,,,,,Y,,,less than 20,,,0.10923,405,0.10923,Y,10923,,,41.82683323,-87.67292441,17031590600,MCKINLEY PARK,"(41.826833, -87.672924)",56,14924,37,720,1
405,less than 20,0,1,0,1,1,1,0,M,WWH,N,N,less than 20,less than 20,,,2015,10,10,,8,,,,,,,,,Y,,,less than 20,,,0.10925,405,0.10925,Y,10925,,,41.84248053,-87.71962539,17031301701,SOUTH LAWNDALE,"(41.842481, -87.719625)",32,21569,57,227,28
405,less than 20,1,1,1,0,0,-0.2,0,M,BLK,N,N,less than 20,less than 20,,,2014,10,10,,10,,,,,,,,,Y,,,less than 20,2014,,0.10933,405,0.10933,Y,10933,,,41.86162254,-87.70791322,17031841500,NORTH LAWNDALE,"(41.861623, -87.707913)",30,21569,57,34,14
405,less than 20,1,1,1,1,0,0,0,M,BLK,N,N,less than 20,less than 20,,,2016,15,10,,10,,,,,,,,,Y,,,less than 20,2016,,0.10926,405,0.10926,Y,10926,,,41.88414362,-87.74788851,17031251800,AUSTIN,"(41.884144, -87.747889)",26,22216,32,696,23
405,20-30,1,1,1,0,4,-1.1,0,M,WHI,N,Y,20-30,20-30,,Y,2016,6,6,,31,,,3,2015,CHICAGO,IL,60647,,Y,,,20-30,2015,4,0.10937,405,0.10937,Y,10937,,,41.74247582,-87.63004044,17031842400,CHATHAM,"(41.742476, -87.63004)",40,21554,59,1,13
405,less than 20,0,1,1,0,1,0,1,M,BLK,Y,Y,less than 20,less than 20,,,2014,7,7,,7,1,2014,1,2013,,,,,Y,,,less than 20,,,0.10934,405,0.10934,Y,10934,,,41.7904248,-87.66206265,17031670200,WEST ENGLEWOOD,"(41.790425, -87.662063)",65,22257,23,384,2
405,less than 20,1,0,0,1,4,1.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,10,,,3,2016,,,,,Y,,,less than 20,2016,,0.10929,405,0.10929,Y,10929,,,41.8990614,-87.72131534,17031231200,HUMBOLDT PARK,"(41.899061, -87.721315)",24,4299,5,456,46
405,20-30,2,2,0,1,1,-0.8,0,M,BLK,N,Y,20-30,20-30,,Y,2014,5,6,IL,6,,,2,2011,CHICAGO,IL,60620,,Y,,,20-30,2014,,0.10925,405,0.10925,Y,10925,,,41.68131428,-87.65175241,17031530300,WEST PULLMAN,"(41.681314, -87.651752)",50,22212,13,642,22
405,less than 20,1,1,1,0,0,0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2015,10,10,,31,1,2015,,,,,,,Y,,,20-30,2015,3,0.10927,405,0.10927,Y,10927,,,41.86241032,-87.73245669,17031290900,NORTH LAWNDALE,"(41.86241, -87.732457)",30,21569,57,761,14
405,less than 20,0,0,1,1,9,0.9,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,IL,11,,,7,2016,,,,,Y,1,2016,less than 20,,,0.10927,405,0.10927,Y,10927,,,41.8771077,-87.73286704,17031260600,WEST GARFIELD PARK,"(41.877108, -87.732867)",27,21572,30,717,23
405,20-30,1,1,2,1,0,-1.7,2,M,BLK,Y,N,20-30,20-30,,,2015,7,3,IL,2,3,2015,,,CHICAGO,IL,60608,,Y,,,20-30,2015,3,0.10929,405,0.10929,Y,10929,,,41.77643069,-87.63763057,17031680900,ENGLEWOOD,"(41.776431, -87.637631)",66,21559,11,435,4
405,less than 20,1,1,1,0,0,0.7,0,M,BLK,N,N,less than 20,less than 20,,,2016,5,5,,31,,,,,,,,,Y,1,2016,less than 20,2016,,0.1092,405,0.1092,Y,10920,,,41.68156117,-87.6323954,17031530200,WEST PULLMAN,"(41.681561, -87.632395)",50,21861,19,255,22
405,20-30,0,2,1,1,0,0.3,1,M,BLK,N,Y,20-30,20-30,,,2015,22,22,,22,,,2,2010,,,,,Y,,,20-30,,,0.10926,405,0.10926,Y,10926,,,41.71060029,-87.65048573,17031730600,WASHINGTON HEIGHTS,"(41.7106, -87.650486)",72,22212,13,594,22
405,less than 20,1,1,1,1,0,0.1,0,M,WWH,N,N,less than 20,less than 20,,,2015,9,9,,9,,,,,,,,,Y,,,less than 20,2016,,0.1092,405,0.1092,Y,10920,,,41.81998598,-87.69949616,17031580501,BRIGHTON PARK,"(41.819986, -87.699496)",55,22248,56,196,1
405,less than 20,1,1,0,0,0,-0.1,0,M,BLK,N,N,less than 20,less than 20,,,2013,2,2,,7,,,,,,,,,Y,,,less than 20,2014,,0.10932,405,0.10932,Y,10932,,,41.81320062,-87.6042089,17031390300,KENWOOD,"(41.813201, -87.604209)",5,4301,36,398,10
405,less than 20,0,1,3,1,0,-0.5,1,M,BLK,Y,N,less than 20,less than 20,,,2015,5,4,,22,2,2013,,,,,,,Y,1,2013,20-30,2015,,0.10921,405,0.10921,Y,10921,,,41.6888969,-87.62780359,17031491300,ROSELAND,"(41.688897, -87.627804)",45,21861,19,660,22
405,less than 20,0,0,3,1,0,0.8,1,F,WHI,Y,N,less than 20,less than 20,,,2016,14,16,,16,1,2016,,,,,,,Y,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,41.92124557,-87.685098,17031221600,LOGAN SQUARE,"(41.921246, -87.685098)",23,22535,1,324,40
405,less than 20,0,0,2,1,0,0.5,1,M,BLK,Y,N,less than 20,less than 20,,,2016,7,7,,7,1,2016,,,,,,,Y,,,less than 20,,,0.10925,405,0.10925,Y,10925,,,41.77229889,-87.65673612,17031834900,WEST ENGLEWOOD,"(41.772299, -87.656736)",65,22257,23,21,31
405,less than 20,0,0,2,1,0,0.6,0,M,BLK,Y,N,less than 20,less than 20,,,2016,4,8,,4,1,2012,,,,,,,Y,,,less than 20,2008,3,0.10931,405,0.10931,Y,10931,,,41.74614691,-87.53572884,17031460100,SOUTH CHICAGO,"(41.746147, -87.535729)",42,21202,25,505,37
405,less than 20,1,1,0,0,1,-0.2,0,F,BLK,N,N,less than 20,less than 20,,,2014,10,10,,11,,,,,,,,,Y,,,20-30,2016,,0.10925,405,0.10925,Y,10925,,,41.8626612,-87.71287459,17031291200,NORTH LAWNDALE,"(41.862661, -87.712875)",30,21569,57,772,14
405,20-30,1,1,1,1,3,-0.8,0,M,BLK,N,Y,20-30,20-30,,,2016,15,15,,11,,,3,2014,,,,,Y,,,20-30,2013,,0.1092,405,0.1092,Y,10920,,,41.89862482,-87.75201117,17031251100,AUSTIN,"(41.898625, -87.752011)",26,4299,5,585,45
405,less than 20,0,0,1,1,7,0.6,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,IL,11,,,7,2016,,,,,Y,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,41.8679361,-87.72274886,17031843000,NORTH LAWNDALE,"(41.867936, -87.722749)",30,21572,30,98,14
405,less than 20,0,0,1,1,3,1.7,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,25,,,2,2015,,,,,Y,,,less than 20,,,0.10936,405,0.10936,Y,10936,,,41.87675844,-87.74458324,17031252202,AUSTIN,"(41.876758, -87.744583)",26,22216,32,69,23
405,less than 20,0,0,0,0,0,-0.6,0,M,BLK,N,N,less than 20,less than 20,,,2013,5,5,,12,,,,,,,,,Y,,,less than 20,,,0.10922,405,0.10922,Y,10922,,,41.68912321,-87.61682146,17031491400,ROSELAND,"(41.689123, -87.616821)",45,21861,19,253,43
405,less than 20,0,0,1,1,1,0.5,0,M,BLK,N,N,less than 20,less than 20,,,2016,12,3,,3,,,,,,,,,Y,,,less than 20,,,0.10926,405,0.10926,Y,10926,,,41.87041569,-87.67507937,17031838200,NEAR WEST SIDE,"(41.870416, -87.675079)",29,21184,28,5,46
405,less than 20,1,0,3,1,2,-1.5,1,M,BLK,Y,Y,less than 20,less than 20,,,2014,3,3,,3,1,2014,1,2010,,,,,Y,1,2013,20-30,2016,,0.10921,405,0.10921,Y,10921,,,41.7697164,-87.58936012,17031430300,SOUTH SHORE,"(41.769716, -87.58936)",39,22260,60,416,33
405,less than 20,0,1,1,0,3,0.7,1,M,BLK,N,Y,less than 20,less than 20,,,2015,6,6,,4,,,1,2015,,,,,Y,,,20-30,,,0.10934,405,0.10934,Y,10934,,,41.7421463,-87.63968948,17031710900,AUBURN GRESHAM,"(41.742146, -87.639689)",70,21554,59,529,13
405,less than 20,0,0,1,0,0,0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2016,7,7,,7,1,2016,,,,,,,Y,,,less than 20,,,0.10932,405,0.10932,Y,10932,,,41.76876653,-87.64935955,17031681100,ENGLEWOOD,"(41.768767, -87.64936)",66,21559,11,410,32
405,less than 20,1,0,1,0,2,1,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,IL,11,,,1,2016,,,,,Y,1,2014,less than 20,2016,,0.10927,405,0.10927,Y,10927,,,41.87161905,-87.70555241,17031837300,EAST GARFIELD PARK,"(41.871619, -87.705552)",28,21184,28,36,14
405,less than 20,0,0,2,1,3,1.3,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,15,,,3,2016,,,,,Y,,,less than 20,,,0.10925,405,0.10925,Y,10925,,,41.88421458,-87.73804113,17031260400,WEST GARFIELD PARK,"(41.884215, -87.738041)",27,21572,30,732,23
405,less than 20,0,0,3,1,0,-0.1,2,M,BLK,Y,N,less than 20,less than 20,,,2014,2,2,,7,2,2014,,,,,,,Y,1,2010,less than 20,,,0.10932,405,0.10932,Y,10932,,,41.82057403,-87.61498605,17031380200,GRAND BOULEVARD,"(41.820574, -87.614986)",4,4301,36,625,9
405,less than 20,0,0,2,0,1,1.5,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,15,,11,,,1,2015,,,,,Y,,,less than 20,,,0.10927,405,0.10927,Y,10927,,,41.87675844,-87.74458324,17031252202,AUSTIN,"(41.876758, -87.744583)",26,22216,32,69,23
405,less than 20,0,0,3,1,2,1.1,0,M,WWH,N,Y,less than 20,less than 20,,,2016,16,17,,17,,,1,2012,,,,,Y,,,less than 20,,,0.10921,405,0.10921,Y,10921,,,41.97700235,-87.76192501,17031110501,JEFFERSON PARK,"(41.977002, -87.761925)",11,21869,48,128,50
405,less than 20,1,0,4,1,0,-2.5,1,M,BLK,Y,N,less than 20,less than 20,,,2014,4,4,,4,1,2012,,,,,,,Y,,,less than 20,2016,,0.10927,405,0.10927,Y,10927,,,41.73558046,-87.54928072,17031460700,SOUTH CHICAGO,"(41.73558, -87.549281)",42,21202,25,509,47
405,20-30,1,1,2,1,2,-0.9,2,M,BLK,Y,Y,20-30,20-30,,,2015,9,9,,9,1,2015,4,2012,CHICAGO,IL,60609,,Y,,,20-30,2015,3,0.10928,405,0.10928,Y,10928,,,41.79774308,-87.65982264,17031611900,NEW CITY,"(41.797743, -87.659823)",59,14924,37,790,4
405,less than 20,0,0,3,1,0,0.5,0,M,WWH,N,N,less than 20,less than 20,,,2016,9,9,IL,9,,,,,,,,,Y,,,20-30,,,0.10925,405,0.10925,Y,10925,,,41.79759556,-87.67674265,17031611600,NEW CITY,"(41.797596, -87.676743)",59,14924,37,686,2
405,less than 20,0,0,1,1,2,1.1,0,M,WWH,N,N,less than 20,less than 20,,,2016,10,10,,10,,,,,,,,,Y,1,2015,less than 20,,,0.10927,405,0.10927,Y,10927,,10,41.84817965,-87.70269927,17031300900,SOUTH LAWNDALE,"(41.84818, -87.702699)",32,21569,57,261,1
405,less than 20,0,0,3,1,1,0,1,M,WWH,Y,N,less than 20,less than 20,,,2015,8,8,,8,2,2015,,,,,,,Y,,,less than 20,,,0.1093,405,0.1093,Y,10930,,,41.79886208,-87.70863784,17031630300,GAGE PARK,"(41.798862, -87.708638)",61,22248,56,776,8
405,less than 20,1,1,0,1,2,0,0,M,BLK,N,Y,less than 20,less than 20,,,2016,10,10,IL,31,,,2,2015,,,,,Y,,,less than 20,2013,,0.1093,405,0.1093,Y,10930,,,41.86241032,-87.73245669,17031290900,NORTH LAWNDALE,"(41.86241, -87.732457)",30,21569,57,761,14
405,20-30,1,1,2,1,1,-0.3,1,M,BLK,Y,Y,20-30,20-30,,,2015,4,4,IL,31,1,2015,1,2015,,,,,Y,,,20-30,2015,3,0.1092,405,0.1092,Y,10920,,,41.74614691,-87.53572884,17031460100,SOUTH CHICAGO,"(41.746147, -87.535729)",42,21202,25,505,37
405,20-30,0,0,0,0,1,-0.3,0,M,WHI,N,Y,20-30,20-30,,,2013,4,4,,31,,,1,2013,,,,,Y,,,20-30,,,0.10926,405,0.10926,Y,10926,,,41.71573828,-87.57497363,17031510300,SOUTH DEERING,"(41.715738, -87.574974)",48,21202,25,252,37
405,less than 20,0,0,1,0,0,0,0,M,BLK,N,N,less than 20,less than 20,,,2016,22,22,,7,,,,,,,,,Y,,,less than 20,,,0.10935,405,0.10935,Y,10935,,,41.72643004,-87.64854251,17031730202,WASHINGTON HEIGHTS,"(41.72643, -87.648543)",72,21554,59,151,13
405,20-30,2,1,1,1,1,-0.9,1,M,BLK,Y,Y,20-30,20-30,,Y,2015,4,3,,3,3,2014,3,2012,CHICAGO,IL,60637,,Y,,,20-30,2016,4,0.1093,405,0.1093,Y,10930,,,41.74138753,-87.54701023,17031460200,SOUTH CHICAGO,"(41.741388, -87.54701)",42,21202,25,506,47
405,less than 20,0,1,1,1,0,0.8,0,M,BLK,N,N,less than 20,less than 20,,,2016,12,12,,11,,,,,,,,,Y,,,less than 20,,,0.10924,405,0.10924,Y,10924,,,41.87736623,-87.6806525,17031838000,NEAR WEST SIDE,"(41.877366, -87.680652)",29,21184,28,89,46
405,less than 20,0,0,2,1,0,2.2,0,M,BLK,N,N,less than 20,less than 20,,,2016,6,6,,6,,,,,,,,,Y,,,less than 20,,,0.10934,405,0.10934,Y,10934,,,41.73964366,-87.64858107,17031711000,AUBURN GRESHAM,"(41.739644, -87.648581)",70,21554,59,530,13
405,less than 20,1,1,1,1,0,0.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,3,3,,6,,,,,,,,,Y,,,less than 20,2015,,0.1092,405,0.1092,Y,10920,,,41.77066216,-87.60894745,17031421200,WOODLAWN,"(41.770662, -87.608947)",9,22260,60,348,4
405,less than 20,0,0,2,1,0,0.5,1,M,BLK,Y,N,less than 20,less than 20,,,2016,7,7,,4,1,2016,,,,,,,Y,,,less than 20,,,0.10927,405,0.10927,Y,10927,,,41.76949991,-87.66151183,17031671600,WEST ENGLEWOOD,"(41.7695, -87.661512)",65,22257,23,284,31
405,less than 20,0,1,0,1,1,0.7,0,M,BLK,N,N,less than 20,less than 20,,,2016,25,25,,25,,,,,,,,,Y,2,2014,less than 20,,,0.10926,405,0.10926,Y,10926,,,41.90618552,-87.75147411,17031250800,AUSTIN,"(41.906186, -87.751474)",26,4299,5,600,45
405,less than 20,1,1,2,0,0,0,0,M,BLK,N,N,less than 20,less than 20,,,2015,7,7,,7,,,,,,,,,Y,,,less than 20,2014,,0.10933,405,0.10933,Y,10933,,,41.76132565,-87.66128024,17031671900,WEST ENGLEWOOD,"(41.761326, -87.66128)",65,22257,23,432,31
405,less than 20,1,1,2,1,0,-0.7,0,M,BLK,N,Y,less than 20,less than 20,,Y,2015,16,2,,2,,,1,2012,CHICAGO,IL,60607,,Y,,,less than 20,2012,,0.10937,405,0.10937,Y,10937,,,41.97805961,-87.81973332,17031100500,NORWOOD PARK,"(41.97806, -87.819733)",36,4448,31,735,29
405,less than 20,0,0,1,1,3,0.8,1,M,BLK,Y,Y,less than 20,less than 20,,,2016,8,8,,8,2,2013,2,2015,,,,,Y,,,less than 20,,,0.1092,405,0.1092,Y,10920,,,41.76181771,-87.68504681,17031661000,CHICAGO LAWN,"(41.761818, -87.685047)",64,21867,58,333,30
405,less than 20,0,0,1,0,0,1.6,0,M,BLK,N,N,less than 20,less than 20,,,2016,10,10,,10,,,,,,,,,Y,,,less than 20,,,0.10922,405,0.10922,Y,10922,,,41.85666651,-87.71573052,17031292200,NORTH LAWNDALE,"(41.856667, -87.715731)",30,21569,57,800,14
405,less than 20,1,1,1,1,0,-0.3,1,M,BLK,Y,N,less than 20,less than 20,,,2012,7,3,,7,1,2012,,,,,,,Y,,,20-30,2013,,0.10927,405,0.10927,Y,10927,,,41.76171351,-87.62987206,17031691100,GREATER GRAND CROSSING,"(41.761714, -87.629872)",67,21559,11,494,32
405,less than 20,0,0,3,0,0,0.8,0,M,BLK,N,N,less than 20,less than 20,,,2016,8,8,,8,,,,,,,,,Y,,,less than 20,,,0.10925,405,0.10925,Y,10925,,,41.75359313,-87.69530904,17031700100,ASHBURN,"(41.753593, -87.695309)",69,4300,8,498,30
405,less than 20,0,0,3,1,4,0.8,0,M,BLK,N,Y,less than 20,less than 20,,,2016,11,11,,31,,,4,2015,,,,,Y,,,less than 20,,,0.10926,405,0.10926,Y,10926,,,41.87178614,-87.71315592,17031271500,EAST GARFIELD PARK,"(41.871786, -87.713156)",28,21572,30,685,14
405,less than 20,0,0,0,1,1,0.2,0,M,BLK,N,N,less than 20,less than 20,,,2015,25,15,,15,,,,,,,,,Y,,,less than 20,,,0.1093,405,0.1093,Y,10930,,,41.91290789,-87.77539418,17031250400,AUSTIN,"(41.912908, -87.775394)",26,22615,2,597,7
405,less than 20,0,0,2,1,1,2,1,M,WWH,Y,N,less than 20,less than 20,,,2016,10,8,,8,1,2015,,,,,,,Y,,,less than 20,,,0.10933,405,0.10933,Y,10933,,,41.85293023,-87.69426645,17031840700,SOUTH LAWNDALE,"(41.85293, -87.694266)",32,14920,43,203,1
405,20-30,0,0,4,1,1,-1,3,M,BLK,Y,Y,20-30,20-30,,,2014,6,22,IL,22,2,2014,2,2012,,,,,Y,,,20-30,,,0.10924,405,0.10924,Y,10924,,,41.72756029,-87.62950437,17031834000,ROSELAND,"(41.72756, -87.629504)",45,21554,59,187,13
405,less than 20,3,0,1,1,1,-2.7,0,M,BLK,N,N,less than 20,less than 20,,,2014,7,2,,6,,,,,,,,,Y,,,less than 20,2014,,0.10921,405,0.10921,Y,10921,,,41.76118071,-87.6398423,17031681300,ENGLEWOOD,"(41.761181, -87.639842)",66,21559,11,511,32
405,20-30,1,1,1,1,2,0.3,1,M,BLK,N,Y,20-30,20-30,,,2015,7,6,IL,6,,,2,2015,,,,,Y,,,20-30,2016,,0.10921,405,0.10921,Y,10921,,,41.7906903,-87.64503336,17031834700,ENGLEWOOD,"(41.79069, -87.645033)",66,21559,11,113,4
405,20-30,1,1,0,0,1,-0.4,0,M,BLK,N,Y,20-30,20-30,,,2016,15,15,IL,15,,,1,2016,,,,,Y,,,20-30,2016,,0.10921,405,0.10921,Y,10921,,,41.8985491,-87.76060396,17031251200,AUSTIN,"(41.898549, -87.760604)",26,4299,5,562,45
405,20-30,1,1,1,1,2,1.2,0,M,BLK,N,N,20-30,20-30,,,2016,25,25,,25,,,,,,,,,Y,,,20-30,2014,,0.10932,405,0.10932,Y,10932,,,41.91963483,-87.72967896,17031200402,HERMOSA,"(41.919635, -87.729679)",21,22615,2,76,12
405,20-30,1,1,1,1,1,0.4,0,M,BLK,Y,Y,20-30,20-30,,,2016,25,25,,25,1,2012,1,2013,CHICAGO,IL,60608,,Y,,,20-30,2016,3,0.1093,405,0.1093,Y,10930,,,41.91963483,-87.72967896,17031200402,HERMOSA,"(41.919635, -87.729679)",21,22615,2,76,12
405,less than 20,0,1,1,0,0,-0.1,0,F,BLK,N,N,less than 20,less than 20,,,2013,6,6,,6,,,,,,,,,Y,,,less than 20,,,0.10926,405,0.10926,Y,10926,,,41.75511307,-87.65142523,17031710200,AUBURN GRESHAM,"(41.755113, -87.651425)",70,21554,59,572,31
405,20-30,0,0,1,1,6,1.2,1,M,BLK,Y,Y,20-30,20-30,,,2016,15,15,,15,1,2016,2,2013,,,,,Y,,,20-30,,,0.10935,405,0.10935,Y,10935,,,41.87669587,-87.75210512,17031252201,AUSTIN,"(41.876696, -87.752105)",26,22216,32,184,23
405,less than 20,1,1,0,1,2,-0.8,0,M,BLK,N,N,less than 20,less than 20,,,2016,15,15,,15,,,,,,,,,Y,,,less than 20,2015,,0.10935,405,0.10935,Y,10935,,,41.87659229,-87.75981156,17031252102,AUSTIN,"(41.876592, -87.759812)",26,22216,32,68,7
405,less than 20,1,1,0,0,1,0.8,0,M,BLK,N,Y,less than 20,less than 20,,,2016,22,22,,4,,,1,2015,,,,,Y,,,less than 20,2015,,0.10923,405,0.10923,Y,10923,,,41.72643004,-87.64854251,17031730202,WASHINGTON HEIGHTS,"(41.72643, -87.648543)",72,21554,59,151,13
405,less than 20,1,1,1,1,0,0.4,0,M,BLK,N,N,less than 20,less than 20,,,2016,11,11,,31,,,,,,,,,Y,,,less than 20,2016,,0.10937,405,0.10937,Y,10937,,,41.8990614,-87.72131534,17031231200,HUMBOLDT PARK,"(41.899061, -87.721315)",24,4299,5,456,46
405,less than 20,0,0,3,1,0,0.4,0,M,BLK,Y,N,less than 20,less than 20,,,2016,9,9,IL,7,1,2012,,,,,,,Y,,,less than 20,2016,3,0.10937,405,0.10937,Y,10937,,,41.79784666,-87.65253597,17031612000,NEW CITY,"(41.797847, -87.652536)",59,14924,37,791,4
405,less than 20,0,1,0,1,0,-1.4,0,M,BLK,Y,N,less than 20,less than 20,,,2015,22,8,IL,8,1,2012,,,,,,,Y,,,20-30,,,0.10921,405,0.10921,Y,10921,,,41.72686262,-87.65790156,17031730201,WASHINGTON HEIGHTS,"(41.726863, -87.657902)",72,21554,59,195,13
405,less than 20,0,0,2,1,0,0.5,1,M,BLK,Y,N,less than 20,less than 20,,,2016,2,5,,5,1,2016,,,,,,,Y,1,2014,less than 20,,,0.10924,405,0.10924,Y,10924,,,41.80555025,-87.62744628,17031381700,GRAND BOULEVARD,"(41.80555, -87.627446)",4,14924,37,415,9
405,20-30,0,3,0,0,0,0.3,0,M,BLK,N,N,20-30,20-30,,,2016,7,7,,7,,,,,,,,,Y,,,20-30,,,0.10921,405,0.10921,Y,10921,,,41.78314423,-87.66187901,17031670800,WEST ENGLEWOOD,"(41.783144, -87.661879)",65,22257,23,277,2
405,20-30,1,1,1,1,4,-1.7,0,M,BLK,N,Y,20-30,20-30,,Y,2016,15,3,IL,3,,,3,2014,CHICAGO,IL,60620,,Y,1,2016,20-30,2013,,0.10933,405,0.10933,Y,10933,,,41.88381164,-87.76009448,17031251900,AUSTIN,"(41.883812, -87.760094)",26,22216,32,674,23
405,less than 20,1,1,2,1,2,-1.1,0,M,BLK,N,Y,less than 20,less than 20,,,2014,4,4,,8,,,3,2014,,,,,Y,,,20-30,2013,,0.10933,405,0.10933,Y,10933,,,41.74708409,-87.5573879,17031460302,SOUTH CHICAGO,"(41.747084, -87.557388)",42,21202,25,244,37
405,less than 20,1,1,1,0,2,-0.5,0,M,BLK,N,N,less than 20,less than 20,,,2014,2,2,,2,,,,,,,,,Y,,,less than 20,2014,,0.10929,405,0.10929,Y,10929,,,41.79104147,-87.62317915,17031400500,WASHINGTON PARK,"(41.791041, -87.623179)",7,22260,60,403,4
405,less than 20,1,1,1,1,0,-0.7,0,M,BLK,N,N,less than 20,less than 20,,,2015,1,2,,2,,,,,,,,,Y,,,less than 20,2015,,0.10925,405,0.10925,Y,10925,,,41.8850409,-87.62090986,17031320100,LOOP,"(41.885041, -87.62091)",38,14309,42,580,36
405,less than 20,0,0,4,1,2,-2.7,0,M,BLK,N,Y,less than 20,less than 20,,,2013,31,24,,31,,,1,2013,,,,,N,,,less than 20,,,0.10932,405,0.10932,Y,10932,,,42.02125634,-87.66983164,17031010100,ROGERS PARK,"(42.021256, -87.669832)",10,21853,9,340,5
405,less than 20,0,0,2,1,1,1.3,0,M,BLK,N,N,less than 20,less than 20,,,2016,2,2,,2,,,,,,,,,Y,,,less than 20,,,0.10931,405,0.10931,Y,10931,,,41.7911262,-87.61832105,17031400400,WASHINGTON PARK,"(41.791126, -87.618321)",7,22260,60,402,4
